Date,Open,High,Low,Close,Adj Close,Volume,100ma
2010-10-15,20.889999,20.9,20.25,20.540001,20.540001,284700,20.124285753246756
2010-10-18,20.52,20.639999,20.219998999999998,20.23,20.23,162800,20.125641064102567
2010-10-19,20.200001,20.41,20.0,20.049999,20.049999,245200,20.124683569620256
2010-10-20,20.16,20.690001000000002,20.040001,20.65,20.65,312500,20.131250025000007
2010-10-21,20.610001,20.950001,20.450001,20.75,20.75,417100,20.138888913580253
2010-10-22,20.68,20.93,20.549999,20.719998999999998,20.719998999999998,161100,20.145975621951223
2010-10-25,20.940001000000002,20.98,20.73,20.85,20.85,118500,20.154457843373496
2010-10-26,20.799999,21.870001000000002,20.51,21.360001,21.360001,660900,20.168809547619052
2010-10-27,21.25,21.379998999999998,20.65,21.0,21.0,356500,20.17858825882353
2010-10-28,21.389999,21.5,20.959999,21.190001000000002,21.190001000000002,224200,20.190348872093026
2010-10-29,21.139999,21.85,21.049999,21.84,21.84,280600,20.209310379310345
2010-11-01,21.940001000000002,22.75,21.309998999999998,21.41,21.41,455800,20.22295457954546
2010-11-02,21.68,21.879998999999998,21.049999,21.25,21.25,322500,20.23449441573034
2010-11-03,21.280001000000002,22.5,21.16,21.77,21.77,372600,20.25155558888889
2010-11-04,22.6,25.33,22.15,24.9,24.9,1874000,20.3026373956044
2010-11-05,24.870001000000002,24.969998999999998,23.719998999999998,24.440001000000002,24.440001000000002,1011000,20.347608739130436
2010-11-08,24.5,25.0,24.030001000000002,24.98,24.98,509500,20.397419397849465
2010-11-09,25.0,25.690001000000002,24.049999,24.629998999999998,24.629998999999998,956400,20.442446840425536
2010-11-10,24.48,29.969998999999998,24.049999,29.360001,29.360001,3060500,20.53631583157895
2010-11-11,28.6,29.1,27.33,28.040001,28.040001,1945300,20.614479218750002
2010-11-12,28.25,30.5,28.07,29.84,29.84,2729100,20.709587680412373
2010-11-15,30.219998999999998,32.939999,30.219998999999998,30.799999,30.799999,2622900,20.812551061224493
2010-11-16,31.0,31.4,28.42,29.67,29.67,1347600,20.902020242424243
2010-11-17,30.200001,30.75,28.610001,29.49,29.49,750000,20.98790004
2010-11-18,30.67,30.74,28.92,29.889999,29.889999,956100,21.04790004
2010-11-19,30.16,31.370001000000002,29.700001,30.99,30.99,1150500,21.11950004
2010-11-22,31.57,33.450001,31.5,33.400002,33.400002,1529700,21.233900069999994
2010-11-23,33.290001000000004,35.68,32.189999,34.57,34.57,1577800,21.387600059999997
2010-11-24,35.27,35.970001,34.330002,35.470001,35.470001,1425000,21.581200059999997
2010-11-26,35.599998,36.0,34.75,35.32,35.32,350600,21.776400059999997
2010-11-29,35.41,35.950001,33.330002,34.330002,34.330002,1145600,21.945100089999997
2010-11-30,33.740002000000004,35.330002,33.41,35.330002,35.330002,2222600,22.124400109999996
2010-12-01,35.869999,36.419998,33.450001,34.349998,34.349998,1299200,22.2974001
2010-12-02,34.009997999999996,34.299999,31.200001,32.349998,32.349998,2007000,22.439500090000003
2010-12-03,32.009997999999996,32.25,30.870001000000002,31.49,31.49,1160100,22.556000089999998
2010-12-06,31.35,31.450001,29.559998999999998,30.309998999999998,30.309998999999998,1274400,22.66020009
2010-12-07,30.49,32.400002,30.049999,31.559998999999998,31.559998999999998,1311300,22.769400089999998
2010-12-08,32.48,32.490002000000004,31.52,32.369999,32.369999,660000,22.874000080000002
2010-12-09,32.509997999999996,32.720001,31.65,32.049999,32.049999,406000,22.99150008
2010-12-10,32.049999,32.919998,31.129998999999998,31.52,31.52,429400,23.104500090000002
2010-12-13,31.639999,31.77,30.4,30.549999,30.549999,410400,23.20000008
2010-12-14,30.290001,30.389999,27.76,28.530001000000002,28.530001000000002,1765700,23.27240008
2010-12-15,28.67,29.969998999999998,28.530001000000002,29.6,29.6,742900,23.35890007
2010-12-16,30.0,30.91,29.65,30.809998999999998,30.809998999999998,790100,23.461500070000003
2010-12-17,31.34,31.540001,30.709999,31.360001,31.360001,813000,23.567900090000002
2010-12-20,31.639999,32.189999,31.26,31.700001,31.700001,523400,23.681400100000005
2010-12-21,31.799999,32.689999,31.709999,32.259997999999996,32.259997999999996,777700,23.804600070000006
2010-12-22,32.25,32.860001000000004,31.700001,32.630001,32.630001,833300,23.921700080000004
2010-12-23,31.26,32.48,29.92,30.09,30.09,1552600,24.003100070000006
2010-12-27,28.02,28.58,25.059998999999998,25.549999,25.549999,9301900,24.04600006
2010-12-28,25.85,26.75,25.0,26.41,26.41,4056300,24.10560005
2010-12-29,27.030001000000002,28.01,26.5,27.73,27.73,3319200,24.187000049999998
2010-12-30,27.700001,27.9,26.379998999999998,26.5,26.5,2041100,24.256000049999997
2010-12-31,26.57,27.25,26.5,26.629998999999998,26.629998999999998,1417900,24.33200003
2011-01-03,26.84,27.0,25.9,26.620001000000002,26.620001000000002,1283000,24.41920004
2011-01-04,26.66,26.950001,26.02,26.67,26.67,1187400,24.50990004
2011-01-05,26.48,26.9,26.190001000000002,26.83,26.83,1446700,24.59500004
2011-01-06,26.83,28.0,26.809998999999998,27.879998999999998,27.879998999999998,2061200,24.68600002
2011-01-07,28.0,28.58,27.9,28.24,28.24,2247900,24.77690002
2011-01-10,28.17,28.68,28.049999,28.450001,28.450001,1342700,24.87370003
2011-01-11,28.59,28.709999,26.92,26.959999,26.959999,1710200,24.95540001
2011-01-12,27.01,27.4,26.52,26.959999,26.959999,964400,25.034000000000006
2011-01-13,26.959999,26.969998999999998,26.16,26.219998999999998,26.219998999999998,723600,25.094900000000006
2011-01-14,26.15,26.58,25.610001,25.75,25.75,1192000,25.160399990000005
2011-01-18,25.48,25.639999,24.75,25.639999,25.639999,1621700,25.217799980000006
2011-01-19,25.27,25.469998999999998,23.75,24.030001000000002,24.030001000000002,2371500,25.260599990000006
2011-01-20,24.030001000000002,24.450001,22.370001000000002,22.620001000000002,22.620001000000002,2279900,25.289799990000002
2011-01-21,23.120001000000002,23.59,22.709999,23.040001,23.040001,1217000,25.321499990000003
2011-01-24,23.530001000000002,24.809998999999998,23.23,24.49,24.49,1645100,25.37159999
2011-01-25,24.65,24.889999,24.02,24.68,24.68,1271500,25.413899979999997
2011-01-26,24.709999,24.879998999999998,24.1,24.75,24.75,1079900,25.450799989999997
2011-01-27,24.74,25.08,24.530001000000002,24.92,24.92,895700,25.4895
2011-01-28,24.879998999999998,24.879998999999998,23.75,24.01,24.01,1048400,25.524199990000003
2011-01-31,24.049999,24.120001000000002,23.5,24.1,24.1,830300,25.55619999
2011-02-01,24.309998999999998,24.73,23.540001,23.91,23.91,707800,25.588199999999997
2011-02-02,24.16,24.18,23.67,23.940001000000002,23.940001000000002,569500,25.625900009999995
2011-02-03,23.82,23.9,23.15,23.629998999999998,23.629998999999998,512000,25.655000009999995
2011-02-04,23.440001000000002,23.67,23.219998999999998,23.459999,23.459999,544000,25.67839999
2011-02-07,23.26,23.26,22.879998999999998,23.07,23.07,895100,25.68929999
2011-02-08,23.780001000000002,25.25,23.0,24.49,24.49,3504900,25.724799979999997
2011-02-09,24.129998999999998,24.18,22.790001,23.209999,23.209999,2635600,25.75459997
2011-02-10,23.26,23.639999,22.809998999999998,23.219998999999998,23.219998999999998,836100,25.776199969999997
2011-02-11,23.25,23.75,22.940001000000002,23.25,23.25,634500,25.80099997
2011-02-14,23.639999,24.139999,23.049999,23.08,23.08,1283100,25.83309996
2011-02-15,23.01,23.17,22.559998999999998,22.84,22.84,953700,25.86589997
2011-02-16,23.1,24.969998999999998,23.07,24.73,24.73,4115100,25.912199970000003
2011-02-17,24.629998999999998,25.49,23.549999,23.6,23.6,2618400,25.94289996
2011-02-18,23.33,23.49,22.959999,23.18,23.18,2370700,25.960699959999996
2011-02-22,22.879998999999998,23.0,21.780001000000002,21.870001000000002,21.870001000000002,2064600,25.959599969999996
2011-02-23,22.18,22.5,21.110001,21.83,21.83,1605600,25.973799969999995
2011-02-24,21.780001000000002,22.58,21.5,22.530001000000002,22.530001000000002,1055300,25.993099979999997
2011-02-25,22.809998999999998,23.85,22.690001000000002,23.610001,23.610001,1346300,26.01929999
2011-02-28,23.74,24.1,23.5,23.889999,23.889999,1051200,26.046999969999998
2011-03-01,24.049999,24.32,23.700001,23.940001000000002,23.940001000000002,1106400,26.081799989999993
2011-03-02,23.82,24.280001000000002,23.73,24.02,24.02,663300,26.117699989999995
2011-03-03,24.48,24.790001,24.059998999999998,24.360001,24.360001,640200,26.156999999999996
2011-03-04,24.48,24.99,23.780001000000002,24.950001,24.950001,1580100,26.20410001
2011-03-07,24.93,25.4,24.700001,24.940001000000002,24.940001000000002,2033600,26.251100020000003
2011-03-08,24.6,24.959999,24.0,24.66,24.66,1399900,26.292300010000005
2011-03-09,24.66,24.99,24.27,24.719998999999998,24.719998999999998,924800,26.332000000000004
2011-03-10,24.440001000000002,24.49,23.73,24.01,24.01,1017000,26.366699990000008
2011-03-11,23.85,24.25,23.530001000000002,24.07,24.07,930800,26.405099990000007
2011-03-14,23.82,24.0,23.200001,23.25,23.25,1166000,26.437100000000008
2011-03-15,22.200001,22.959999,21.799999,22.950001,22.950001,1318800,26.46010001000001
2011-03-16,22.860001,23.25,22.690001000000002,22.82,22.82,1169700,26.48080001000001
2011-03-17,23.24,23.43,22.639999,22.809998999999998,22.809998999999998,922600,26.501700010000015
2011-03-18,23.190001000000002,23.190001000000002,22.51,22.959999,22.959999,687900,26.522800000000014
2011-03-21,23.049999,23.049999,22.540001,22.73,22.73,411700,26.536499990000017
2011-03-22,22.73,22.860001,22.0,22.190001000000002,22.190001000000002,582900,26.548400000000015
2011-03-23,22.110001,22.27,21.77,22.209999,22.209999,422800,26.558599980000018
2011-03-24,22.139999,22.379998999999998,21.98,22.33,22.33,462200,26.563499980000014
2011-03-25,22.43,23.0,22.4,22.75,22.75,568000,26.576899980000018
2011-03-28,22.700001,23.540001,22.549999,23.25,23.25,1058100,26.596899980000018
2011-03-29,23.299999,24.0,23.209999,23.92,23.92,755400,26.618399980000017
2011-03-30,24.110001,24.49,23.01,23.709999,23.709999,1223300,26.60649997000002
2011-03-31,26.549999,28.709999,26.5,27.75,27.75,11517800,26.63959996000002
2011-04-01,27.450001,28.18,26.57,26.66,26.66,2864800,26.656399960000016
2011-04-04,26.83,27.0,25.23,25.83,25.83,2609300,26.668399970000017
2011-04-05,25.9,27.0,25.690001000000002,26.700001,26.700001,3180900,26.64179997000002
2011-04-06,26.99,27.01,25.799999,26.49,26.49,1288300,26.62629996000002
2011-04-07,26.85,27.940001000000002,26.450001,27.24,27.24,2810300,26.600299960000015
2011-04-08,27.58,27.6,26.360001,26.49,26.49,1946400,26.557199970000013
2011-04-11,26.469998999999998,26.530001000000002,25.02,25.27,25.27,1369400,26.513199970000013
2011-04-12,25.08,25.209999,24.299999,24.65,24.65,1357400,26.464799970000016
2011-04-13,25.129998999999998,25.690001000000002,24.809998999999998,24.93,24.93,1211500,26.415199980000015
2011-04-14,24.870001000000002,25.280001000000002,24.200001,25.139999,25.139999,983400,26.35669997000002
2011-04-15,25.65,26.18,25.41,25.58,25.58,943500,26.27849995000002
2011-04-18,25.129998999999998,25.620001000000002,24.360001,25.030001000000002,25.030001000000002,1033900,26.183099960000018
2011-04-19,25.26,25.26,24.65,25.16,25.16,548700,26.079999950000015
2011-04-20,25.700001,26.09,25.299999,25.75,25.75,837200,25.984299950000015
2011-04-21,25.85,26.98,25.59,26.74,26.74,1386100,25.90839993000001
2011-04-25,26.700001,26.73,25.969998999999998,26.389999,26.389999,800900,25.81899990000001
2011-04-26,26.66,27.25,26.309998999999998,26.93,26.93,1400000,25.744799920000005
2011-04-27,26.93,27.360001,26.629998999999998,27.08,27.08,996900,25.692099940000002
2011-04-28,27.07,27.690001000000002,26.719998999999998,27.66,27.66,1600000,25.653799940000003
2011-04-29,27.690001000000002,27.870001000000002,27.42,27.6,27.6,726000,25.626699950000003
2011-05-02,27.6,27.799999,27.059998999999998,27.450001,27.450001,784600,25.585599970000004
2011-05-03,27.379998999999998,27.389999,26.5,26.870001000000002,26.870001000000002,913900,25.530599990000006
2011-05-04,26.780001000000002,27.0,25.75,26.690001000000002,26.690001000000002,1044500,25.477000010000005
2011-05-05,27.200001,27.440001000000002,26.17,26.440001000000002,26.440001000000002,1218500,25.426200020000007
2011-05-06,26.9,27.700001,26.620001000000002,27.120001000000002,27.120001000000002,981700,25.39190004000001
2011-05-09,27.0,28.0,26.85,27.91,27.91,916400,25.385700030000006
2011-05-10,28.24,28.950001,27.91,28.33,28.33,1535300,25.373000030000007
2011-05-11,28.200001,28.299999,26.92,27.07,27.07,962500,25.33560004000001
2011-05-12,27.07,27.74,26.65,27.67,27.67,628000,25.29870003000001
2011-05-13,28.0,28.190001000000002,27.299999,27.549999,27.549999,661500,25.257200010000005
2011-05-16,27.99,27.99,26.549999,26.6,26.6,755700,25.200600030000004
2011-05-17,27.0,27.0,25.719998999999998,25.959999,25.959999,1234200,25.133900010000005
2011-05-18,26.1,26.469998999999998,25.52,26.35,26.35,729500,25.096500010000003
2011-05-19,27.030001000000002,28.440001000000002,26.6,28.200001,28.200001,2655100,25.123000030000007
2011-05-20,28.26,28.280001000000002,27.35,27.969998999999998,27.969998999999998,842500,25.13860002000001
2011-05-23,27.620001000000002,27.620001000000002,26.620001000000002,26.82,26.82,863600,25.12950002000001
2011-05-24,27.02,27.5,26.6,26.719998999999998,26.719998999999998,613700,25.13170001000001
2011-05-25,26.9,29.01,26.17,28.98,28.98,4693100,25.15520002000001
2011-05-26,28.82,29.76,28.1,29.48,29.48,3336900,25.183800010000013
2011-05-27,29.540001,29.67,28.82,29.549999,29.549999,1687100,25.212600000000013
2011-05-31,29.690001000000002,30.280001000000002,29.549999,30.139999,30.139999,3290500,25.245699990000013
2011-06-01,30.0,30.1,28.379998999999998,28.52,28.52,1529900,25.25210000000001
2011-06-02,28.52,29.32,28.51,28.76,28.76,986300,25.257300000000015
2011-06-03,29.950001,31.5,29.5,30.129998999999998,30.129998999999998,6209200,25.27409998000001
2011-06-06,30.1,30.129998999999998,28.26,28.700001,28.700001,2331100,25.29150000000001
2011-06-07,28.940001000000002,29.389999,28.26,28.370001000000002,28.370001000000002,1222100,25.305600020000007
2011-06-08,28.440001000000002,28.6,27.02,27.120001000000002,27.120001000000002,1695900,25.314600040000006
2011-06-09,27.43,28.1,27.1,27.620001000000002,27.620001000000002,1603200,25.333300050000005
2011-06-10,27.52,28.299999,27.35,27.860001,27.860001,1566600,25.35550007000001
2011-06-13,28.07,28.879998999999998,27.879998999999998,28.43,28.43,1713400,25.399500060000005
2011-06-14,28.540001,29.700001,28.52,28.6,28.6,1573400,25.459300050000003
2011-06-15,28.440001000000002,28.450001,27.07,27.32,27.32,1345000,25.502100040000006
2011-06-16,27.67,28.0,25.74,26.5,26.5,1842200,25.52220004000001
2011-06-17,26.870001000000002,27.700001,26.139999,26.5,26.5,1714000,25.54040004000001
2011-06-20,26.290001,26.459999,25.5,26.01,26.01,1537800,25.55300004000001
2011-06-21,26.24,27.73,26.0,27.530001000000002,27.530001000000002,1496000,25.57910005000001
2011-06-22,27.370001000000002,28.25,27.1,27.209999,27.209999,1475600,25.61110004000001
2011-06-23,27.200001,27.719998999999998,26.209999,27.709999,27.709999,1170000,25.64720003000001
2011-06-24,27.639999,27.969998999999998,27.26,27.57,27.57,3608500,25.683800030000015
2011-06-27,27.73,28.280001000000002,27.309998999999998,27.459999,27.459999,1809400,25.719000010000016
2011-06-28,27.790001,28.25,27.67,28.110001,28.110001,889200,25.76380003000002
2011-06-29,28.5,29.09,28.07,28.290001,28.290001,1461800,25.812100050000016
2011-06-30,28.5,29.33,28.4,29.129998999999998,29.129998999999998,946700,25.872700040000012
2011-07-01,29.07,29.6,28.799999,29.02,29.02,854900,25.918000040000017
2011-07-05,29.02,29.52,28.709999,29.139999,29.139999,996000,25.977300040000014
2011-07-06,29.139999,29.139999,28.549999,28.959999,28.959999,926900,26.034700040000015
2011-07-07,29.139999,30.0,29.01,29.73,29.73,1327900,26.099500040000017
2011-07-08,29.889999,29.889999,28.59,28.809998999999998,28.809998999999998,1240600,26.156800030000017
2011-07-11,28.4,28.530001000000002,28.0,28.35,28.35,975800,26.211900030000017
2011-07-12,28.370001000000002,29.09,28.0,28.17,28.17,1045400,26.246300030000015
2011-07-13,28.43,29.030001000000002,27.9,28.639999,28.639999,1066000,26.296700020000017
2011-07-14,28.530001000000002,28.959999,27.25,27.610001,27.610001,1159000,26.341000030000018
2011-07-15,27.790001,27.83,27.4,27.58,27.58,709000,26.39810002000002
2011-07-18,27.34,27.450001,26.629998999999998,27.23,27.23,851900,26.45210002000002
2011-07-19,27.58,28.110001,27.540001,27.889999,27.889999,1026100,26.50570000000002
2011-07-20,28.0,30.440001000000002,27.799999,28.690001000000002,28.690001000000002,3048300,26.556500000000018
2011-07-21,28.91,29.16,28.1,28.700001,28.700001,1011500,26.60460002000002
2011-07-22,28.700001,29.540001,28.549999,29.290001,29.290001,583500,26.65810002000002
2011-07-25,29.01,29.25,28.440001000000002,28.49,28.49,673300,26.70280002000002
2011-07-26,28.309998999999998,28.77,27.969998999999998,28.0,28.0,760600,26.73920001000002
2011-07-27,28.5,28.5,27.51,27.639999,27.639999,958500,26.766099990000015
2011-07-28,27.6,28.549999,27.540001,28.17,28.17,938700,26.798399980000017
2011-07-29,27.799999,28.4,27.5,28.17,28.17,948200,26.83349998000002
2011-08-01,28.67,28.98,28.209999,28.77,28.77,1164900,26.87399999000002
2011-08-02,28.690001000000002,29.200001,27.27,27.34,27.34,1549400,26.90729999000002
2011-08-03,27.5,27.83,26.34,27.200001,27.200001,1794500,26.93860000000002
2011-08-04,26.51,26.889999,24.67,24.75,24.75,3064500,26.95360000000002
2011-08-05,24.99,25.379998999999998,22.83,24.24,24.24,1964400,26.966499990000017
2011-08-08,23.1,24.440001000000002,23.1,23.639999,23.639999,2608500,26.974699980000015
2011-08-09,24.15,25.450001,23.700001,25.059998999999998,25.059998999999998,1333400,26.997199980000016
2011-08-10,25.440001000000002,25.440001000000002,23.629998999999998,23.82,23.82,1564200,27.005799990000014
2011-08-11,24.040001,25.75,24.0,25.299999,25.299999,836500,27.031499980000014
2011-08-12,25.6,27.139999,25.360001,26.309998999999998,26.309998999999998,1009100,27.072699960000012
2011-08-15,26.620001000000002,26.75,25.93,26.23,26.23,738600,27.11289997000001
2011-08-16,26.129998999999998,26.540001,25.83,26.1,26.1,537700,27.150599970000012
2011-08-17,26.389999,26.65,25.51,25.83,25.83,643700,27.18139997000001
2011-08-18,25.0,25.15,23.469998999999998,24.26,24.26,1056600,27.191499970000013
2011-08-19,23.860001,24.219998999999998,22.0,22.299999,22.299999,1375300,27.17529996000001
2011-08-22,23.110001,23.799999,21.68,21.950001,21.950001,986100,27.15769998000001
2011-08-23,21.93,23.110001,21.5,22.959999,22.959999,869000,27.10979997000001
2011-08-24,23.1,23.93,22.83,23.870001000000002,23.870001000000002,684300,27.081899980000017
2011-08-25,23.870001000000002,23.870001000000002,22.9,23.110001,23.110001,679800,27.054699990000017
2011-08-26,22.709999,23.950001,22.07,23.73,23.73,761800,27.024999980000015
2011-08-29,24.219998999999998,24.85,24.02,24.709999,24.709999,803400,27.00719997000002
2011-08-30,24.5,24.77,24.09,24.629998999999998,24.629998999999998,366200,26.98109996000002
2011-08-31,24.799999,25.5,24.280001000000002,24.74,24.74,823800,26.96359996000002
2011-09-01,24.66,24.870001000000002,23.84,24.0,24.0,848100,26.95089996000002
2011-09-02,23.66,23.99,22.68,23.07,23.07,769900,26.93509996000002
2011-09-06,22.5,23.200001,22.290001,22.940001000000002,22.940001000000002,809800,26.91519997000002
2011-09-07,23.389999,24.0,23.280001000000002,23.84,23.84,459200,26.902199980000024
2011-09-08,23.58,24.030001000000002,23.280001000000002,23.610001,23.610001,505700,26.882499990000024
2011-09-09,23.370001000000002,23.57,22.549999,22.969998999999998,22.969998999999998,669300,26.86189997000002
2011-09-12,22.5,23.309998999999998,22.450001,22.879998999999998,22.879998999999998,566600,26.83909996000002
2011-09-13,23.01,24.1,22.75,24.08,24.08,726500,26.82239996000002
2011-09-14,24.25,24.84,23.790001,24.34,24.34,830800,26.798399960000026
2011-09-15,24.58,24.93,24.33,24.82,24.82,562600,26.782699970000024
2011-09-16,24.780001000000002,25.84,24.49,25.799999,25.799999,1417100,26.771399960000025
2011-09-19,24.950001,25.809998999999998,23.82,25.77,25.77,1157400,26.758299960000027
2011-09-20,25.98,26.6,25.67,26.01,26.01,1180400,26.74179996000003
2011-09-21,25.950001,26.950001,25.700001,25.85,25.85,987600,26.72429996000003
2011-09-22,25.639999,26.110001,24.879998999999998,25.629998999999998,25.629998999999998,775800,26.70609994000003
2011-09-23,25.49,26.620001000000002,25.35,26.379998999999998,26.379998999999998,1156400,26.701199920000025
2011-09-26,26.52,26.52,24.9,25.52,25.52,934800,26.689499910000027
2011-09-27,26.0,26.99,25.57,26.190001000000002,26.190001000000002,674500,26.686999910000026
2011-09-28,26.0,26.5,24.51,24.59,24.59,723300,26.66169990000003
2011-09-29,25.719998999999998,25.82,23.549999,24.120001000000002,24.120001000000002,929600,26.623799910000034
2011-09-30,24.799999,24.889999,23.49,24.389999,24.389999,1336100,26.584399900000037
